AgvOpHours,AGVVersion,AxleLoadFront,AxleLoadRear,BatIsEveryBatteryFullyCharged,BatMinTemperature,BatStateOfChargePercentage,BatStateOfChargePercentageTemperature,Batt1BatteryID,Batt1CumulatedAhInDischarge,Batt2CumulatedAhInDischarge,Batt3CumulatedAhInDischarge,Batt4CumulatedAhInDischarge,Batt5CumulatedAhInDischarge,Batt6CumulatedAhInDischarge,Batt7CumulatedAhInDischarge,Batt8CumulatedAhInDischarge,Batt9CumulatedAhInDischarge,DrivingDistanceBackward,DrivingDistanceForward,DrivingOpHours,HighPressOpHours,LiftStateFront,LiftStateRear,PLCHydraulicCoolingOn,PLCVersion,TemperatureCabinetL1,TemperatureCabinetL2,TemperatureCabinetL3,TemperatureCabinetL4,TimeBeingAllocated,target
11094,None,15000,15000,None,36,49,49,AB_077_1,197895,198364,198409,3190089,196704,196953,198674,199561,197366,18799,18258,3579,4668,0,0,1,None,25,30,29,24,19084,Management System - Direct Stop
11094,None,15000,15000,None,36,49,49,AB_077_1,197895,198364,198409,3190089,196704,196953,198674,199561,197366,18799,18258,3579,4668,0,0,1,None,25,30,29,24,19084,Management System - Direct Stop
11094,None,15000,15000,None,36,49,49,AB_077_1,197895,198364,198409,3190089,196704,196953,198674,199561,197366,18799,18258,3579,4668,0,0,1,None,25,30,29,24,19084,Management System - Direct Stop
12050,None,0,0,None,35,91,91,AB_062_1,0,4561809,184502,184440,182078,182757,184988,185495,185983,17533,17310,4873,6351,1,18,1,None,23,28,27,24,16261,Management System - Direct Stop
11840,None,21000,22000,None,40,66,66,AB_054_1,176091,174900,173712,177942,177333,174991,174302,175977,175573,18261,18019,4220,5548,0,0,1,None,25,31,27,25,17390,Management System - Direct Stop
10797,None,12000,12000,None,35,60,60,AB_028_1,202720,203758,205222,203962,200281,201306,205626,204992,203880,18939,18579,4408,5721,0,0,0,None,24,29,26,24,19890,Management System - Direct Stop
10797,None,12000,12000,None,35,60,60,AB_028_1,202720,203758,205222,203962,200281,201306,205626,204992,203880,18939,18577,4407,5721,0,0,0,None,24,30,27,25,19889,Management System - Direct Stop
10797,None,11000,12000,None,35,60,60,AB_028_1,202716,203753,205217,203958,200276,201301,205621,204988,203876,18939,18577,4407,5721,0,0,0,None,26,29,27,26,19889,Management System - Direct Stop
11802,None,0,0,None,37,47,47,AB_034_1,172359,171841,172334,170158,169334,169571,171005,171679,155833,4088,3887,4772,6235,0,0,0,None,25,30,28,26,3250,Management System - Direct Stop
11518,None,6000,4000,None,37,84,84,AB_036_1,198813,199573,198307,199180,193553,196985,194668,197657,197863,17131,16703,4620,6070,0,0,0,None,24,31,30,25,15773,Management System - Direct Stop
11802,None,3000,4000,None,40,67,67,AB_109_1,199616,200647,199638,202743,201774,200191,201193,203473,201339,820,750,4702,6407,0,0,1,None,26,29,30,26,612,Management System - Direct Stop
11518,None,5000,3000,None,37,84,84,AB_036_1,198813,199573,198307,199180,193553,196985,194668,197657,197863,17131,16703,4620,6070,0,0,1,None,24,31,30,25,15773,Management System - Direct Stop
10677,None,0,0,None,35,45,45,AB_095_1,1641969,189824,192491,192393,188624,192367,189488,188513,186713,17143,16657,4279,5578,0,0,0,None,24,30,29,26,17632,Management System - Direct Stop
10797,None,11000,12000,None,35,60,60,AB_028_1,202716,203753,205217,203958,200276,201301,205621,204988,203876,18939,18577,4407,5721,0,0,0,None,26,29,27,26,19889,Management System - Direct Stop
11511,None,8000,10000,None,40,78,78,AB_071_1,195879,195316,197747,197127,196324,197557,196675,2039049,196909,19644,19193,4503,5901,0,0,1,None,25,30,28,26,24784,Management System - Direct Stop
11877,None,12000,15000,None,37,57,57,AB_076_1,180615,179789,182313,181043,181425,179673,181706,5527,183921,1262,1198,4775,6259,0,0,0,None,27,30,29,26,940,Management System - Direct Stop
11877,None,12000,15000,None,37,57,57,AB_076_1,180615,179789,182313,181043,181425,179673,181706,5527,183921,1262,1198,4775,6259,0,0,0,None,27,30,29,26,940,Management System - Direct Stop
11092,None,0,0,None,36,64,64,AB_077_1,197817,198285,198332,3190011,196627,196875,198596,199482,197288,18794,18252,3578,4667,0,0,1,None,25,31,29,25,19082,Management System - Direct Stop
12056,None,9000,13000,None,30,70,70,AB_080_1,178420,191669,0,191092,189281,189582,189628,190242,145608,1904,1735,4759,6275,0,0,1,None,25,31,32,25,1460,Management System - Direct Stop
11587,None,0,0,None,41,95,95,AB_040_1,197788,196908,949793,196128,194365,191176,197157,197300,199801,12406,12051,4214,5504,0,0,1,None,26,31,31,27,10681,Management System - Direct Stop
11612,None,0,0,None,35,55,55,AB_096_1,198689,196432,199570,198244,198122,41102,196627,196483,200144,20261,19898,4671,6125,0,0,0,None,24,29,27,22,24361,Management System - Direct Stop
11128,None,25500,25500,None,38,73,73,AB_108_1,161123,161073,161107,160778,161220,159752,162506,163041,159889,18159,17953,4518,5884,0,0,0,None,27,31,30,28,18012,Management System - Direct Stop
11723,None,27000,28000,None,28,57,56,AB_024_1,190674,190335,189354,182727,187974,189410,184498,191390,192107,20098,19891,4680,6126,0,0,1,None,30,28,28,29,24372,Management System - Direct Stop
10969,None,0,0,None,41,90,90,AB_070_1,210624,209368,212114,210581,210389,210116,212408,212351,212613,20096,19476,4380,5723,0,0,0,None,29,28,27,30,24005,Management System - Direct Stop
11882,None,4000,5000,None,28,84,82,AB_011_1,195601,195625,195810,197819,195047,195525,194309,192951,196043,20292,19905,4672,6113,0,0,0,None,25,29,27,26,25021,Management System - Direct Stop
12017,None,4000,4000,None,43,98,98,AB_032_1,2051734,199588,201313,201087,198293,197827,199644,198341,199629,20119,19766,4758,6231,0,0,0,None,27,31,31,26,24695,Management System - Direct Stop
10952,None,0,0,None,42,79,79,AB_102_1,189787,185818,190551,189451,186421,187318,188908,181518,189331,19343,18873,4453,5775,0,0,0,None,26,31,29,26,24301,Management System - Direct Stop
10920,None,13000,12000,None,33,59,59,AB_018_1,195828,196197,194905,193987,194853,192284,195373,5676033,195937,18251,17842,4371,5700,0,0,0,None,24,31,28,26,17440,Management System - Direct Stop
11578,None,23000,22000,None,36,60,60,AB_019_1,190334,191876,187027,192398,190805,190501,190766,190603,190677,12387,12030,4209,5499,0,0,1,None,23,28,28,23,10670,Management System - Direct Stop
11719,None,0,0,None,32,77,77,AB_024_1,190568,190230,189248,182625,187869,189305,184396,191285,192001,20097,19887,4680,6124,0,0,0,None,22,23,24,21,24361,Management System - Direct Stop
11601,None,0,0,None,41,81,81,AB_025_1,187206,187874,188295,187331,186848,187710,186868,187961,187420,20237,19877,4666,6119,0,0,0,None,24,30,29,22,24345,Management System - Direct Stop
10959,None,0,0,None,35,52,52,AB_077_1,197610,198078,198127,3189807,196424,196670,198390,199275,197082,20076,19458,4376,5718,0,0,0,None,22,29,28,22,23990,Management System - Direct Stop
11123,None,4000,23000,None,40,67,67,AB_042_1,192677,194935,196658,195772,195535,189884,194983,195389,1948384,16379,15897,4441,5806,0,0,1,None,24,28,29,22,14742,Management System - Direct Stop
11923,None,24000,26000,None,19,90,80,AB_017_1,177725,184864,186447,185959,186080,183952,185663,183061,185008,18540,18185,4755,6220,0,0,1,None,21,22,20,20,17678,Management System - Direct Stop
11872,None,0,0,None,36,69,69,AB_004_1,159712,157894,158605,16914,159044,159127,158602,159183,160276,20155,19719,4708,6205,0,0,0,None,23,28,27,23,23461,Management System - Direct Stop
11948,None,0,0,None,36,66,66,AB_034_1,171963,171446,171946,169773,168949,169180,170612,171285,155441,20289,19729,4738,6221,0,0,0,None,24,28,25,23,25364,Management System - Direct Stop
11606,None,0,0,None,38,61,61,AB_106_1,213440,213117,215312,214893,212398,210711,211823,213350,213935,19901,19601,4644,6101,0,0,0,None,23,27,26,22,22811,Management System - Direct Stop
11640,None,6000,6000,None,38,76,76,AB_032_1,2051573,199425,201149,200923,198132,197666,199481,198180,199467,806,770,3667,4786,0,0,0,None,24,25,23,21,578,Management System - Direct Stop
11713,None,0,0,None,41,83,83,AB_099_1,190872,190474,190391,191387,188898,174349,189631,190784,191374,19300,19083,4635,6096,0,0,0,None,23,27,28,23,21067,Management System - Direct Stop
11861,None,7000,3000,None,26,67,64,AB_015_1,197562,195874,198299,196600,196554,192030,198593,185735,197234,1224,1170,4768,6251,0,0,0,None,24,29,26,24,918,Management System - Direct Stop
11074,None,26000,26000,None,37,83,83,AB_083_1,168974,169854,159802,4945320,170234,168375,172155,170152,169210,18756,18214,3569,4657,0,0,1,None,24,31,29,24,19059,Management System - Direct Stop
11921,None,2000,2000,None,37,60,60,AB_078_1,198231,202574,201295,200762,201263,199445,202061,200137,200385,2820,2724,4763,6247,0,0,1,None,24,32,30,24,2306,Management System - Direct Stop
8619,None,0,0,None,37,83,83,AB_101_1,199266,383715,200869,202837,192966,200454,199833,200850,412318,768,709,3592,4667,0,0,0,None,25,30,29,25,574,Management System - Direct Stop
10425,None,2000,2000,None,42,90,90,AB_109_1,199221,200245,199247,202340,201373,199792,200793,203067,200940,19357,19126,4141,5425,0,0,1,None,25,29,28,26,24065,Management System - Direct Stop
11869,None,16000,15000,None,38,88,88,AB_004_1,159612,157795,158506,16814,158944,159028,158503,159084,160176,20150,19713,4707,6203,0,0,0,None,23,29,27,24,23456,Management System - Direct Stop
11867,None,10000,15000,None,38,84,84,AB_102_1,189489,185530,190254,189156,186133,187026,188612,181222,189031,20261,19879,4666,6106,0,0,1,None,24,29,28,23,25000,Management System - Direct Stop
10908,None,0,0,None,33,99,99,AB_116_1,192941,186893,181347,105075,191746,189770,192612,192771,190468,18228,17816,4366,5694,0,0,0,None,24,31,28,26,17423,Management System - Direct Stop
11852,None,0,0,None,40,86,86,AB_107_1,206469,205795,209209,206959,208446,204380,204794,206267,206808,20328,20062,4750,6206,0,0,1,None,26,31,31,28,25124,Management System - Direct Stop
12039,None,0,0,None,37,79,79,AB_039_1,196546,197897,199187,198341,195860,196265,195558,198412,197467,1871,1696,4751,6265,0,0,1,None,24,28,26,23,1435,Management System - Direct Stop
10906,None,7000,8000,None,35,81,81,AB_035_1,186796,187252,185977,188051,187005,186003,186774,187460,186286,18225,17811,4365,5693,0,0,0,None,25,28,25,26,17419,Management System - Direct Stop
10422,100180514,5000,4000,None,40,76,76,AB_023_1,204646,204883,207889,203558,200000,200493,204432,204553,202332,19350,19124,4140,5424,0,0,1,None,28,30,30,30,24059,Management System - Direct Stop
11917,None,25000,2000,None,43,89,89,AB_078_1,198085,202425,201147,200615,201115,199297,201912,199990,200237,2813,2717,4762,6245,0,0,0,None,26,31,31,26,2299,Management System - Direct Stop
11634,None,0,0,None,37,79,79,AB_075_1,175816,173791,174836,173352,173453,173047,174687,173302,175446,792,761,3665,4783,0,0,1,None,27,30,28,29,568,Management System - Direct Stop
12001,None,3000,2000,None,35,62,62,AB_071_1,195435,194873,197294,196677,195877,197106,196227,2038599,196460,20087,19735,4751,6222,0,0,1,None,25,28,27,25,24670,Management System - Direct Stop
12184,None,0,0,None,37,70,70,AB_114_1,211065,209699,208570,209925,209372,206522,209321,210080,207758,20909,20514,4860,6359,0,0,0,None,25,30,32,25,26734,Management System - Direct Stop
11817,None,0,0,None,39,87,87,AB_018_1,195497,195864,194577,193659,194523,191958,195042,5675703,195605,18203,17980,4210,5536,0,0,0,None,24,28,26,24,17358,Management System - Direct Stop
11916,None,0,0,None,40,99,99,AB_007_1,194768,192826,194876,195028,192977,190331,193259,194021,192556,17173,16909,4738,6229,0,0,0,None,20,22,21,20,15852,Management System - Direct Stop
11631,None,0,0,None,36,52,52,AB_046_1,209586,213940,203092,197240,208043,207436,210578,212638,209363,785,755,3664,4781,0,0,0,None,23,24,22,22,562,Management System - Direct Stop
11916,None,0,0,None,42,99,99,AB_007_1,194761,192819,194869,195022,192970,190324,193252,194015,192550,17173,16907,4738,6229,0,0,0,None,24,24,22,23,15851,Management System - Direct Stop
11630,None,0,0,None,36,53,53,AB_046_1,209584,213938,203090,197239,208041,207435,210577,212636,209362,783,755,3663,4781,0,0,0,None,25,26,25,22,561,Management System - Direct Stop
10944,None,0,0,None,36,58,58,AB_107_1,206362,205689,209101,206852,208337,204276,204690,206161,206701,20052,19433,4370,5710,0,0,0,None,23,28,25,22,23970,Management System - Direct Stop
11321,None,0,0,None,34,62,62,AB_086_1,191888,191594,193765,194291,194887,191892,190142,193745,193906,19679,19218,4483,5889,0,0,0,None,24,25,24,22,22807,Management System - Direct Stop
11880,None,0,0,None,39,67,67,AB_109_1,199091,200114,199118,202207,201243,199661,200663,202933,200808,20054,19852,4749,6218,0,0,0,None,24,26,24,22,24639,Management System - Direct Stop
11401,None,0,0,None,43,80,80,AB_081_1,215963,215194,216414,216243,214615,5359303,4962391,214321,218183,3024,2916,4032,5286,0,0,0,None,24,27,24,22,2347,Management System - Direct Stop
10930,None,0,0,None,43,94,94,AB_042_1,192308,194568,196281,195397,195160,189522,194609,195015,1948008,19295,18829,4444,5763,0,0,1,None,24,27,25,21,24268,Management System - Direct Stop
11400,None,4000,3000,None,34,55,55,AB_034_1,171760,171244,171748,169575,168750,168979,170411,171084,155241,795,752,4238,5508,0,0,0,None,24,26,23,21,577,Management System - Direct Stop
11484,None,0,0,None,34,99,99,AB_048_1,202924,202884,201561,202591,200890,200242,203511,201716,201912,19589,19143,4492,5886,0,0,0,None,23,27,25,23,24745,Management System - Direct Stop
11914,None,23000,28000,None,37,64,64,AB_054_1,175569,174384,173207,177415,176809,174472,173784,175456,175051,18522,18170,4752,6216,0,0,0,None,24,24,22,21,17660,Management System - Direct Stop
10199,None,10000,11000,None,37,70,70,AB_004_1,159470,157653,158365,16671,158802,158886,158361,158942,160033,1143,1043,4073,5348,0,0,0,None,23,26,26,23,894,Management System - Direct Stop
11102,None,0,0,None,39,79,79,AB_077_1,197218,197685,197738,3189419,196037,196280,197997,198880,196691,18116,17904,4508,5871,0,0,0,None,25,29,29,22,17973,Management System - Direct Stop
11102,None,0,0,None,39,79,79,AB_077_1,197218,197685,197738,3189419,196037,196280,197997,198880,196691,18116,17904,4508,5871,0,0,0,None,25,29,29,22,17973,Management System - Direct Stop
11906,None,0,0,None,42,90,90,AB_030_1,164899,167797,164766,164910,163078,162179,163834,165918,164530,20341,19838,4770,6226,0,0,0,None,23,30,28,23,23895,Management System - Direct Stop
11748,None,0,0,None,37,64,64,AB_003_1,191241,190635,190919,191081,190002,186153,187132,189942,189727,20111,19827,4684,6132,0,0,0,None,23,24,21,22,23902,Management System - Direct Stop
11748,None,0,0,None,37,65,65,AB_003_1,191235,190628,190912,191074,189995,186147,187125,189936,189721,20111,19827,4684,6132,0,0,0,None,25,23,20,22,23902,Management System - Direct Stop
10196,None,0,0,None,40,85,85,AB_004_1,159390,157573,158285,16592,158722,158806,158281,158863,159953,1139,1040,4072,5346,0,0,0,None,25,27,27,22,891,Management System - Direct Stop
11316,None,0,0,None,39,89,89,AB_086_1,191749,191454,193623,194150,194747,191754,190006,193605,193766,19671,19214,4482,5887,0,0,0,None,24,24,23,23,22801,Management System - Direct Stop
11101,None,0,0,None,40,87,87,AB_077_1,197178,197645,197699,3189379,195997,196239,197956,198840,196651,18114,17900,4507,5870,0,0,0,None,23,27,26,22,17971,Management System - Direct Stop
11316,None,0,0,None,39,89,89,AB_086_1,191749,191454,193623,194150,194747,191754,190006,193605,193766,19671,19214,4482,5887,0,0,0,None,24,24,23,23,22801,Management System - Direct Stop
11624,None,0,0,None,42,88,88,AB_046_1,209394,213744,202896,197050,207852,207245,210385,212443,209172,774,746,3661,4778,0,0,0,None,23,27,25,23,553,Management System - Direct Stop
11903,None,0,0,None,18,65,57,AB_017_1,177485,184615,186195,185707,185829,183703,185412,182813,184757,20335,19835,4769,6225,0,0,1,None,24,29,28,24,23892,Management System - Direct Stop
11810,None,0,0,None,39,70,70,AB_102_1,189308,185352,190072,188975,185956,186847,188432,181042,188853,18193,17973,4208,5533,0,0,0,None,24,27,24,24,17344,Management System - Direct Stop
11098,None,2000,2000,None,36,57,57,AB_059_1,205742,204789,203933,207124,206206,205091,205385,204006,206169,18111,17896,4506,5869,0,0,0,None,24,31,30,25,17967,Management System - Direct Stop
12174,None,0,0,None,35,60,60,AB_117_1,192835,193813,193062,191251,195597,33416,192909,192565,189734,20887,20499,4856,6354,0,0,0,None,27,32,34,26,26716,Management System - Direct Stop
11098,None,2000,2000,None,37,57,57,AB_059_1,205739,204786,203930,207120,206202,205087,205381,204002,206165,18111,17896,4506,5869,0,0,0,None,26,32,31,26,17967,Management System - Direct Stop
11907,None,0,0,None,39,50,50,AB_063_1,197961,197074,195459,195647,196671,196549,198436,197233,197073,18510,18159,4749,6212,0,0,0,None,26,30,29,28,17650,Management System - Direct Stop
10647,None,0,0,None,35,50,50,AB_090_1,213625,214476,215821,216171,215721,210702,216441,217633,213350,17088,16599,4266,5562,0,0,0,None,25,32,29,27,17584,Management System - Direct Stop
11809,None,5000,11000,None,41,75,75,AB_102_1,189280,185325,190044,188947,185929,186820,188404,181014,188825,18191,17972,4207,5533,0,0,0,None,26,32,31,26,17341,Management System - Direct Stop
11587,None,0,0,None,45,90,90,AB_098_1,184652,184923,185549,28601,183808,179040,186737,185531,184277,19869,19566,4636,6091,0,0,1,None,26,30,30,27,22780,Management System - Direct Stop
12058,None,4000,4000,None,42,73,73,AB_082_1,196410,190076,195618,194171,196734,194313,192942,196043,43700,18514,18205,4750,6237,0,0,0,None,26,28,30,26,17757,Management System - Direct Stop
11807,None,0,0,None,42,82,82,AB_102_1,189243,185289,190007,188911,185893,186784,188368,180977,188788,18187,17969,4207,5532,0,0,1,None,26,32,30,26,17339,Management System - Direct Stop
10919,None,5000,5000,None,37,78,78,AB_048_1,202746,202701,201380,202409,200707,200064,203327,201534,201731,19274,18806,4439,5756,0,0,1,None,27,31,29,25,24256,Management System - Direct Stop
11572,None,6000,4000,None,38,88,88,AB_119_1,203279,200773,203613,206287,203642,199833,203311,202623,203370,19555,19069,4479,5871,0,0,0,None,23,30,28,27,25507,Management System - Direct Stop
10405,100180514,0,0,None,40,48,48,AB_096_1,198161,195910,199042,197719,197596,40579,196105,195965,199611,19320,19095,4133,5415,0,0,1,None,26,30,31,27,24036,Management System - Direct Stop
10642,None,0,0,None,36,79,79,AB_090_1,213470,214321,215665,216015,215565,210549,216284,217475,213194,17078,16589,4264,5560,0,0,1,None,24,29,27,26,17578,Management System - Direct Stop
11569,None,6500,6500,None,37,57,57,AB_036_1,198137,198893,197630,198503,192885,196315,193997,196990,197190,19547,19064,4477,5869,0,0,1,None,24,30,28,24,25503,Management System - Direct Stop
11808,None,0,0,None,32,46,46,AB_059_1,205509,204561,203703,206890,205973,204860,205153,203778,205936,18183,17945,4687,6114,0,0,0,None,22,25,24,21,17538,Management System - Direct Stop
11894,None,0,0,None,30,68,68,AB_067_1,207790,207316,210215,207722,206829,206918,205934,208008,209145,18485,18129,4743,6205,0,0,0,None,24,21,20,20,17633,Management System - Direct Stop
